combo,size,matches_together
Dominik Greif + Malick Fofana + Moussa Niakhate + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Clinton Mata + Mathys De Carvalho + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Clinton Mata + Mathys De Carvalho + Tyler Morton,4,1
Adam Karabec + Clinton Mata + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,5,1
Adam Karabec + Clinton Mata + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,5,1
Dominik Greif + Malick Fofana + Nicolás Tagliafico + Pavel Šulc,4,1
Dominik Greif + Malick Fofana + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,5,1
Dominik Greif + Malick Fofana + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Clinton Mata + Nicolás Tagliafico + Pavel Šulc,4,1
Adam Karabec + Clinton Mata + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,5,1
Adam Karabec + Clinton Mata + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Clinton Mata + Pavel Šulc + Ruben Kluivert,4,1
Dominik Greif + Malick Fofana + Pavel Šulc + Ruben Kluivert,4,1
Dominik Greif + Malick Fofana + Pavel Šulc + Ruben Kluivert + Tyler Morton,5,1
Dominik Greif + Malick Fofana + Pavel Šulc + Tanner Tessmann,4,1
Dominik Greif + Malick Fofana + Pavel Šulc + Tanner Tessmann + Tyler Morton,5,1
Adam Karabec + Clinton Mata + Pavel Šulc + Ruben Kluivert + Tyler Morton,5,1
Dominik Greif + Malick Fofana + Ruben Kluivert,3,1
Dominik Greif + Malick Fofana + Ruben Kluivert + Tyler Morton,4,1
Adam Karabec + Clinton Mata + Pavel Šulc + Tanner Tessmann,4,1
Adam Karabec + Clinton Mata + Pavel Šulc + Tanner Tessmann + Tyler Morton,5,1
Adam Karabec + Clinton Mata + Ruben Kluivert,3,1
Adam Karabec + Clinton Mata + Ruben Kluivert + Tyler Morton,4,1
Dominik Greif + Martin Satriano + Mathys De Carvalho,3,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Moussa Niakhate,4,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Tanner Tessmann,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Nicolás Tagliafico,4,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Nicolás Tagliafico + Tanner Tessmann,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Nicolás Tagliafico + Tyler Morton,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Pavel Šulc,4,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Pavel Šulc + Tanner Tessmann,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Pavel Šulc + Tyler Morton,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Tanner Tessmann,4,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Tanner Tessmann + Tyler Morton,5,1
Dominik Greif + Martin Satriano + Mathys De Carvalho + Tyler Morton,4,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Khalis Merah + Martin Satriano,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Khalis Merah + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Malick Fofana + Ruben Kluivert,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Martin Satriano + Pavel Šulc,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Martin Satriano + Ruben Kluivert,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Mathys De Carvalho,4,1
Dominik Greif + Martin Satriano + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Moussa Niakhate,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Pavel Šulc,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Mathys De Carvalho + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico + Pavel Šulc,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Pavel Šulc + Ruben Kluivert,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Pavel Šulc + Tanner Tessmann,5,1
Dominik Greif + Martin Satriano + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,5,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Ruben Kluivert,4,1
Adam Karabec + Corentin Tolisso + Dominik Greif + Ruben Kluivert + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Khalis Merah + Malick Fofana + Martin Satriano,5,1
Adam Karabec + Corentin Tolisso + Khalis Merah + Malick Fofana + Rémy Descamps,5,1
Adam Karabec + Corentin Tolisso + Khalis Merah + Martin Satriano,4,1
Dominik Greif + Martin Satriano + Pavel Šulc + Ruben Kluivert,4,1
Dominik Greif + Martin Satriano + Pavel Šulc + Ruben Kluivert + Tyler Morton,5,1
Dominik Greif + Martin Satriano + Pavel Šulc + Tanner Tessmann,4,1
Dominik Greif + Martin Satriano + Pavel Šulc + Tanner Tessmann + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Khalis Merah + Martin Satriano + Moussa Niakhate,5,1
Dominik Greif + Martin Satriano + Ruben Kluivert,3,1
Dominik Greif + Martin Satriano + Ruben Kluivert + Tyler Morton,4,1
Adam Karabec + Corentin Tolisso + Khalis Merah + Martin Satriano + Nicolás Tagliafico,5,1
Adam Karabec + Corentin Tolisso + Khalis Merah + Martin Satriano + Tanner Tessmann,5,1
Adam Karabec + Corentin Tolisso + Khalis Merah + Nicolás Tagliafico + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Martin Satriano + Pavel Šulc,5,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Martin Satriano + Ruben Kluivert,5,1
Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico,4,1
Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,5,1
Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,5,1
Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Pavel Šulc,5,1
Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,5,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Moussa Niakhate + Rémy Descamps,5,1
Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Tanner Tessmann,4,1
Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Tanner Tessmann + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Nicolás Tagliafico + Pavel Šulc,5,1
Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico,3,1
Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc,4,1
Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,5,1
Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,5,1
Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Tanner Tessmann,4,1
Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,5,1
Dominik Greif + Mathys De Carvalho + Nicolás Tagliafico + Tyler Morton,4,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Pavel Šulc + Ruben Kluivert,5,1
Dominik Greif + Mathys De Carvalho + Pavel Šulc + Tanner Tessmann,4,1
Dominik Greif + Mathys De Carvalho + Pavel Šulc + Tanner Tessmann + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Pavel Šulc + Tanner Tessmann,5,1
Dominik Greif + Mathys De Carvalho + Tanner Tessmann,3,1
Dominik Greif + Mathys De Carvalho + Tanner Tessmann + Tyler Morton,4,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Ruben Kluivert,4,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Ruben Kluivert + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Rémy Descamps,4,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Rémy Descamps + Tanner Tessmann,5,1
Adam Karabec + Corentin Tolisso + Malick Fofana + Rémy Descamps + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Martin Satriano + Moussa Niakhate + Tyler Morton,5,1
Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal,4,1
Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Ruben Kluivert,5,1
Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann,5,1
Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,5,1
Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Ruben Kluivert,4,1
Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann,5,1
Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Ruben Kluivert + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Martin Satriano + Nicolás Tagliafico + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Martin Satriano + Pavel Šulc,4,1
Adam Karabec + Corentin Tolisso + Martin Satriano + Pavel Šulc + Ruben Kluivert,5,1
Adam Karabec + Corentin Tolisso + Martin Satriano + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Martin Satriano + Ruben Kluivert,4,1
Adam Karabec + Corentin Tolisso + Martin Satriano + Ruben Kluivert + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Martin Satriano + Tanner Tessmann + Tyler Morton,5,1
Dominik Greif + Moussa Niakhate + Rachid Ghezzal,3,1
Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert,4,1
Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tanner Tessmann,5,1
Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,5,1
Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann,4,1
Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,5,1
Dominik Greif + Moussa Niakhate + Rachid Ghezzal + Tyler Morton,4,1
Dominik Greif + Moussa Niakhate + Ruben Kluivert,3,1
Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tanner Tessmann,4,1
Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tanner Tessmann + Tyler Morton,5,1
Dominik Greif + Moussa Niakhate + Ruben Kluivert + Tyler Morton,4,1
Adam Karabec + Corentin Tolisso + Mathys De Carvalho,3,1
Adam Karabec + Corentin Tolisso + Mathys De Carvalho + Moussa Niakhate,4,1
Adam Karabec + Corentin Tolisso + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,5,1
Adam Karabec + Corentin Tolisso + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Mathys De Carvalho + Pavel Šulc,4,1
Dominik Greif + Nicolás Tagliafico + Pavel Šulc + Ruben Kluivert,4,1
Dominik Greif + Nicolás Tagliafico + Pavel Šulc + Ruben Kluivert + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Mathys De Carvalho + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Mathys De Carvalho + Tyler Morton,4,1
Adam Karabec + Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,5,1
Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal,3,1
Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Ruben Kluivert,4,1
Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Ruben Kluivert + Tanner Tessmann,5,1
Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,5,1
Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann,4,1
Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,5,1
Dominik Greif + Nicolás Tagliafico + Rachid Ghezzal + Tyler Morton,4,1
Adam Karabec + Corentin Tolisso + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,5,1
Dominik Greif + Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann,4,1
Dominik Greif + Nicolás Tagliafico + Ruben Kluivert + Tanner Tessmann + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Nicolás Tagliafico + Pavel Šulc,4,1
Adam Karabec + Corentin Tolisso + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,5,1
Adam Karabec + Corentin Tolisso + Nicolás Tagliafico + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Pavel Šulc + Ruben Kluivert,4,1
Adam Karabec + Corentin Tolisso + Pavel Šulc + Ruben Kluivert + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Pavel Šulc + Tanner Tessmann,4,1
Adam Karabec + Corentin Tolisso + Pavel Šulc + Tanner Tessmann + Tyler Morton,5,1
Adam Karabec + Corentin Tolisso + Ruben Kluivert,3,1
Adam Karabec + Corentin Tolisso + Ruben Kluivert + Tyler Morton,4,1
Adam Karabec + Dominik Greif + Khalis Merah + Malick Fofana + Martin Satriano,5,1
Dominik Greif + Rachid Ghezzal,2,1
Dominik Greif + Rachid Ghezzal + Ruben Kluivert,3,1
Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tanner Tessmann,4,1
Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tanner Tessmann + Tyler Morton,5,1
Dominik Greif + Rachid Ghezzal + Ruben Kluivert + Tyler Morton,4,1
Dominik Greif + Rachid Ghezzal + Tanner Tessmann,3,1
Dominik Greif + Rachid Ghezzal + Tanner Tessmann + Tyler Morton,4,1
Dominik Greif + Rachid Ghezzal + Tyler Morton,3,1
Adam Karabec + Dominik Greif + Khalis Merah + Malick Fofana + Tyler Morton,5,1
Dominik Greif + Ruben Kluivert + Tanner Tessmann,3,1
Dominik Greif + Ruben Kluivert + Tanner Tessmann + Tyler Morton,4,1
Adam Karabec + Dominik Greif + Khalis Merah + Martin Satriano,4,1
Adam Karabec + Dominik Greif + Khalis Merah + Martin Satriano + Moussa Niakhate,5,1
Adam Karabec + Dominik Greif + Khalis Merah + Martin Satriano + Nicolás Tagliafico,5,1
Adam Karabec + Dominik Greif + Khalis Merah + Martin Satriano + Tanner Tessmann,5,1
Adam Karabec + Dominik Greif + Khalis Merah + Moussa Niakhate + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Khalis Merah + Nicolás Tagliafico + Tyler Morton,5,1
Georges Mikautadze + Malick Fofana + Moussa Niakhate + Pavel Šulc,4,1
Georges Mikautadze + Malick Fofana + Moussa Niakhate + Pavel Šulc + Rémy Descamps,5,1
Georges Mikautadze + Malick Fofana + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,5,1
Georges Mikautadze + Malick Fofana + Moussa Niakhate + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Khalis Merah + Tanner Tessmann + Tyler Morton,5,1
Georges Mikautadze + Malick Fofana + Moussa Niakhate + Rémy Descamps + Sael Kumbedi,5,1
Adam Karabec + Dominik Greif + Khalis Merah + Tyler Morton,4,1
Adam Karabec + Dominik Greif + Malick Fofana + Martin Satriano + Pavel Šulc,5,1
Georges Mikautadze + Malick Fofana + Moussa Niakhate + Sael Kumbedi,4,1
Georges Mikautadze + Malick Fofana + Moussa Niakhate + Sael Kumbedi + Tanner Tessmann,5,1
Georges Mikautadze + Malick Fofana + Moussa Niakhate + Sael Kumbedi + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Malick Fofana + Martin Satriano + Ruben Kluivert,5,1
Adam Karabec + Dominik Greif + Malick Fofana + Moussa Niakhate + Pavel Šulc,5,1
Adam Karabec + Dominik Greif + Malick Fofana + Nicolás Tagliafico + Pavel Šulc,5,1
Georges Mikautadze + Malick Fofana + Pavel Šulc,3,1
Georges Mikautadze + Malick Fofana + Pavel Šulc + Rémy Descamps,4,1
Georges Mikautadze + Malick Fofana + Pavel Šulc + Rémy Descamps + Tanner Tessmann,5,1
Georges Mikautadze + Malick Fofana + Pavel Šulc + Rémy Descamps + Tyler Morton,5,1
Georges Mikautadze + Malick Fofana + Pavel Šulc + Tanner Tessmann,4,1
Georges Mikautadze + Malick Fofana + Pavel Šulc + Tanner Tessmann + Tyler Morton,5,1
Georges Mikautadze + Malick Fofana + Pavel Šulc + Tyler Morton,4,1
Adam Karabec + Dominik Greif + Malick Fofana + Pavel Šulc + Ruben Kluivert,5,1
Georges Mikautadze + Malick Fofana + Rémy Descamps + Sael Kumbedi,4,1
Georges Mikautadze + Malick Fofana + Rémy Descamps + Sael Kumbedi + Tanner Tessmann,5,1
Georges Mikautadze + Malick Fofana + Rémy Descamps + Sael Kumbedi + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Malick Fofana + Pavel Šulc + Tanner Tessmann,5,1
Adam Karabec + Dominik Greif + Malick Fofana + Ruben Kluivert,4,1
Adam Karabec + Dominik Greif + Malick Fofana + Ruben Kluivert + Tyler Morton,5,1
Georges Mikautadze + Malick Fofana + Sael Kumbedi,3,1
Georges Mikautadze + Malick Fofana + Sael Kumbedi + Tanner Tessmann,4,1
Georges Mikautadze + Malick Fofana + Sael Kumbedi + Tanner Tessmann + Tyler Morton,5,1
Georges Mikautadze + Malick Fofana + Sael Kumbedi + Tyler Morton,4,1
Adam Karabec + Dominik Greif + Martin Satriano + Moussa Niakhate + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Martin Satriano + Nicolás Tagliafico + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Martin Satriano + Pavel Šulc,4,1
Adam Karabec + Dominik Greif + Martin Satriano + Pavel Šulc + Ruben Kluivert,5,1
Georges Mikautadze + Moussa Niakhate + Pavel Šulc,3,1
Georges Mikautadze + Moussa Niakhate + Pavel Šulc + Rémy Descamps,4,1
Georges Mikautadze + Moussa Niakhate + Pavel Šulc + Rémy Descamps + Tanner Tessmann,5,1
Georges Mikautadze + Moussa Niakhate + Pavel Šulc + Rémy Descamps + Tyler Morton,5,1
Georges Mikautadze + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,4,1
Georges Mikautadze + Moussa Niakhate + Pavel Šulc + Tanner Tessmann + Tyler Morton,5,1
Georges Mikautadze + Moussa Niakhate + Pavel Šulc + Tyler Morton,4,1
Adam Karabec + Dominik Greif + Martin Satriano + Pavel Šulc + Tyler Morton,5,1
Georges Mikautadze + Moussa Niakhate + Rémy Descamps + Sael Kumbedi,4,1
Georges Mikautadze + Moussa Niakhate + Rémy Descamps + Sael Kumbedi + Tanner Tessmann,5,1
Georges Mikautadze + Moussa Niakhate + Rémy Descamps + Sael Kumbedi + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Martin Satriano + Ruben Kluivert,4,1
Adam Karabec + Dominik Greif + Martin Satriano + Ruben Kluivert + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Martin Satriano + Tanner Tessmann + Tyler Morton,5,1
Georges Mikautadze + Moussa Niakhate + Sael Kumbedi,3,1
Georges Mikautadze + Moussa Niakhate + Sael Kumbedi + Tanner Tessmann,4,1
Georges Mikautadze + Moussa Niakhate + Sael Kumbedi + Tanner Tessmann + Tyler Morton,5,1
Georges Mikautadze + Moussa Niakhate + Sael Kumbedi + Tyler Morton,4,1
Adam Karabec + Dominik Greif + Mathys De Carvalho,3,1
Adam Karabec + Dominik Greif + Mathys De Carvalho + Moussa Niakhate,4,1
Adam Karabec + Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,5,1
Georges Mikautadze + Pavel Šulc,2,1
Georges Mikautadze + Pavel Šulc + Rémy Descamps,3,1
Georges Mikautadze + Pavel Šulc + Rémy Descamps + Tanner Tessmann,4,1
Georges Mikautadze + Pavel Šulc + Rémy Descamps + Tanner Tessmann + Tyler Morton,5,1
Georges Mikautadze + Pavel Šulc + Rémy Descamps + Tyler Morton,4,1
Georges Mikautadze + Pavel Šulc + Tanner Tessmann,3,1
Georges Mikautadze + Pavel Šulc + Tanner Tessmann + Tyler Morton,4,1
Georges Mikautadze + Pavel Šulc + Tyler Morton,3,1
Adam Karabec + Dominik Greif + Mathys De Carvalho + Moussa Niakhate + Tyler Morton,5,1
Georges Mikautadze + Rémy Descamps + Sael Kumbedi,3,1
Georges Mikautadze + Rémy Descamps + Sael Kumbedi + Tanner Tessmann,4,1
Georges Mikautadze + Rémy Descamps + Sael Kumbedi + Tanner Tessmann + Tyler Morton,5,1
Georges Mikautadze + Rémy Descamps + Sael Kumbedi + Tyler Morton,4,1
Adam Karabec + Dominik Greif + Mathys De Carvalho + Pavel Šulc,4,1
Adam Karabec + Dominik Greif + Mathys De Carvalho + Pavel Šulc + Tyler Morton,5,1
Adam Karabec + Dominik Greif + Mathys De Carvalho + Tyler Morton,4,1
Georges Mikautadze + Sael Kumbedi,2,1
Georges Mikautadze + Sael Kumbedi + Tanner Tessmann,3,1
Georges Mikautadze + Sael Kumbedi + Tanner Tessmann + Tyler Morton,4,1
Georges Mikautadze + Sael Kumbedi + Tyler Morton,3,1
Adam Karabec + Dominik Greif + Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,5,1
Adam Karabec + Dominik Greif + Moussa Niakhate + Pavel Šulc + Tanner Tessmann,5,1
Adam Karabec + Dominik Greif + Nicolás Tagliafico + Pavel Šulc,4,1
Hans Hateboer + Khalis Merah,2,1
Hans Hateboer + Khalis Merah + Martin Satriano,3,1
Hans Hateboer + Khalis Merah + Martin Satriano + Moussa Niakhate,4,1
Hans Hateboer + Khalis Merah + Martin Satriano + Moussa Niakhate + Pavel Šulc,5,1
Hans Hateboer + Khalis Merah + Martin Satriano + Moussa Niakhate + Tyler Morton,5,1
Hans Hateboer + Khalis Merah + Martin Satriano + Pavel Šulc,4,1
Hans Hateboer + Khalis Merah + Martin Satriano + Pavel Šulc + Tyler Morton,5,1
Hans Hateboer + Khalis Merah + Martin Satriano + Tyler Morton,4,1
Hans Hateboer + Khalis Merah + Moussa Niakhate,3,1
Hans Hateboer + Khalis Merah + Moussa Niakhate + Pavel Šulc,4,1
Hans Hateboer + Khalis Merah + Moussa Niakhate + Pavel Šulc + Tyler Morton,5,1
Hans Hateboer + Khalis Merah + Moussa Niakhate + Tyler Morton,4,1
Hans Hateboer + Khalis Merah + Pavel Šulc,3,1
Hans Hateboer + Khalis Merah + Pavel Šulc + Tyler Morton,4,1
Hans Hateboer + Khalis Merah + Tyler Morton,3,1
Adam Karabec + Dominik Greif + Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,5,1
Hans Hateboer + Martin Satriano + Mathys De Carvalho,3,1
Hans Hateboer + Martin Satriano + Mathys De Carvalho + Moussa Niakhate,4,1
Hans Hateboer + Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Nicolás Tagliafico,5,1
Hans Hateboer + Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Pavel Šulc,5,1
Hans Hateboer + Martin Satriano + Mathys De Carvalho + Moussa Niakhate + Tanner Tessmann,5,1
